内蒙古	锡林郭勒	1.263157894736842	-12.68421052631579
内蒙古	呼伦贝尔	5.006088280060883	-4.94750656167979
黑龙江	大兴安岭	6.751564945226917	-7.798983183418068
黑龙江	黑河	7.444661712944857	-3.7880328509972623
西藏	那曲	8.057098161908486	-6.105983574501368
黑龙江	伊春	8.364098552991788	-4.247555729370356
黑龙江	鹤岗	8.514665623777864	-2.2667188111067658
西藏	阿里	9.100195694716243	-6.206100899491592
黑龙江	绥化	9.237089201877934	-0.7758215962441315
青海	果洛	9.330724070450097	-5.707355242566511
黑龙江	双鸭山	9.431755964020336	0.4254986312084474
黑龙江	佳木斯	9.455399061032864	-1.769170579029734
黑龙江	七台河	9.55242566510172	-0.3411580594679186
黑龙江	齐齐哈尔	9.803285099726242	-0.6445052796245601
青海	海北	9.833659491193737	-5.45013687915526
黑龙江	鸡西	9.952287837309347	0.01564333202972233
甘肃	甘南	10.0764	-0.4772
黑龙江	大庆	10.087993742667187	0.2268283144309738
黑龙江	哈尔滨	10.262807978099335	0.041845913179507234
吉林	白山	10.850606179116152	-1.4720375439968714
黑龙江	牡丹江	10.882675009777083	-0.6413766132186156
吉林	吉林	11.245209229565898	1.20844739929605
新疆	阿勒泰	11.33750488854126	-0.5471255377395385
吉林	长春	11.365662886194759	1.4051622995698083
吉林	松原	11.366445052796246	0.9894407508799374
吉林	白城	11.953442879499217	0.06924882629107981
青海	海西	12.087314017227877	-0.8302034428794992
吉林	四平	12.262128325508607	1.6384976525821595
青海	玉树	12.2660406885759	-2.7863849765258215
青海	海南	12.288175411119813	-2.2445226917057903
吉林	辽源	12.343762221353149	0.08134532655455612
吉林	通化	12.404771216269065	1.073914743840438
四川	阿坝	12.7493156042237	-1.712162690653109
新疆	乌鲁木齐	12.798201016816583	4.021900664841612
辽宁	昌图	12.820352250489236	3.067266327727806
内蒙古	鄂尔多斯	12.984350547730829	3.361360969886586
甘肃	金昌	13.343639921722113	0.3351583887368009
内蒙古	通辽	13.46538912788424	2.3242080563159955
新疆	克拉玛依	13.503715291357059	4.779037935080172
内蒙古	呼和浩特	13.646851779429019	2.248728979272585
宁夏	固原	13.876417676965193	3.0993351583887367
新疆	昌吉	13.974579585451702	1.5811497849041847
辽宁	抚顺	14.01407899882675	1.6550645287446226
内蒙古	赤峰	14.033633163863904	1.8353539303871724
辽宁	本溪	14.126319906140008	3.3879546343371136
辽宁	营口	14.26359014470082	6.223699648025029
新疆	石河子	14.271411810715682	2.5682440359796637
辽宁	沈阳	14.375048885412593	2.859210011732499
辽宁	丹东	14.404771216269065	5.163081736409855
辽宁	盘锦	14.457567461869377	5.398513883457176
青海	黄南	14.463013698630137	1.8228392647633946
青海	西宁	14.617911615174032	-0.4337113805240516
新疆	塔城	14.751956181533647	2.7551818537348454
山西	大同	14.769260852561596	0.21509581540868206
内蒙古	包头	14.830660930778256	2.262416894798592
辽宁	阜新	14.884630426280799	2.1357059053578413
甘肃	定西	14.935054773082943	3.0727414939382087
辽宁	辽阳	14.997653500195542	4.603441533046539
辽宁	大连	15.018771998435668	8.531482205709816
四川	甘孜	15.030125195618153	0.2866640594446617
河北	张家口	15.157606570199453	3.482596793116934
辽宁	鞍山	15.169730152522487	6.563551036370747
山西	朔州	15.272193977317169	1.2909659757528353
青海	海东	15.364632237871675	1.9972624168947986
甘肃	临夏	15.395776300351974	2.3003519749706687
甘肃	嘉峪关	15.411028549080955	2.2581149784904184
辽宁	葫芦岛	15.508017207665233	4.491982792334768
甘肃	白银	15.580758701603441	3.6331638639030115
河北	秦皇岛	15.594287949921753	6.0481220657277
甘肃	酒泉	15.633946030504497	1.7829487680876026
内蒙古	巴彦淖尔	15.68150822302447	2.5998392928887104
西藏	日喀则	15.709425107547908	-0.46147829487680875
陕西	榆林	15.732107938991005	4.068830660930778
辽宁	锦州	15.835353930387173	5.806413766132186
甘肃	武威	16.098200312989047	3.695618153364632
河北	承德	16.13062182244818	3.2088384825967933
甘肃	平凉	16.21361502347418	5.111458740711772
辽宁	朝阳	16.4196323816973	3.498240125146656
甘肃	张掖	16.500586624951115	1.536957371920219
山东	威海	16.65623777864685	10.336331638639031
山东	青岛	16.742276104810326	10.784513101290575
山西	忻州	16.763003519749706	3.5983574501368794
宁夏	石嘴山	16.828247261345854	2.8357450136879154
山西	吕梁	16.92569417285882	5.220962064919828
山东	烟台	16.944075087993742	9.663668361360969
山西	长治	16.954634337113806	5.505670707860775
西藏	林芝	16.955807587016036	4.45522096206492
陕西	铜川	17.02150958154087	6.507235041063747
内蒙古	乌海	17.036370746969105	3.5678529526789204
西藏	昌都	17.06296441141963	1.3989049667579194
宁夏	银川	17.064919827923347	5.0160344153304655
甘肃	庆阳	17.117462803445576	4.347281971059836
西藏	拉萨	17.20062573328119	3.3973406335549474
陕西	延安	17.23816973015252	4.676965193586234
宁夏	中卫	17.404771216269065	4.129448572545952
山西	阳泉	17.40516229956981	5.882283926476339
山东	日照	17.660930778255768	10.657411028549081
贵州	六盘水	17.732705882352942	10.313882352941176
甘肃	兰州	17.77512710207274	5.904575674618694
山西	晋中	17.81853734845522	5.06648416112632
山西	太原	17.833007430582715	5.262807978099335
河北	唐山	17.911615174032068	6.44114196323817
新疆	伊犁	17.91468253968254	4.369047619047619
宁夏	吴忠	17.92725850606179	5.7723895189675405
贵州	安顺	18.070786077434494	11.814235432147047
安徽	黄山	18.07358121330724	10.73406335549472
山西	晋城	18.10481032459914	7.652718028940164
甘肃	天水	18.107938991005085	7.414939382088384
贵州	毕节	18.221744231521313	10.495893625342198
